Unnamed: 0,created_at,user_id,username,tweet,place,near,clean_tweet,tokens,lemma,lemma_sentence,pos_tag,lemma_sentence(with POS),sentiword_analysis,vader_score,textblob_polarity,senti_textblob,senti_wordnet,senti_vader
492,1/7/2021,2396568601.0,dougmortonagain,"Notice how the language has changed to “offering a slot” to get a covid jab… you might be offering people a slot, but there’s no vaccine for them when they show up. Dirty government.",,London,notice how language has changed offering slot get covid jab you might offering people slot but there no vaccine for them when they show dirty government,"['notice', 'how', 'language', 'has', 'changed', 'offering', 'slot', 'get', 'covid', 'jab', 'you', 'might', 'offering', 'people', 'slot', 'but', 'there', 'no', 'vaccine', 'for', 'them', 'when', 'they', 'show', 'dirty', 'government']","['notice', 'how', 'language', 'ha', 'changed', 'offering', 'slot', 'get', 'covid', 'jab', 'you', 'might', 'offering', 'people', 'slot', 'but', 'there', 'no', 'vaccine', 'for', 'them', 'when', 'they', 'show', 'dirty', 'government']",notice how language ha changed offering slot get covid jab you might offering people slot but there no vaccine for them when they show dirty government,"[('notice', 'v'), ('how', None), ('language', 'n'), ('has', None), ('changed', 'v'), ('offering', 'v'), ('slot', 'n'), ('get', 'v'), ('covid', 'a'), ('jab', 'n'), ('you', None), ('might', None), ('offering', 'v'), ('people', 'n'), ('slot', 'n'), ('but', None), ('there', None), ('no', None), ('vaccine', 'n'), ('for', None), ('them', None), ('when', None), ('they', None), ('show', 'v'), ('dirty', 'a'), ('government', 'n')]",  notice how language has change offer slot get covid jab you might offer people slot but there no vaccine for them when they show dirty government,-0.375,-0.7684,-0.6,-1,-1,-1
494,1/7/2021,1972519165.0,afshinrattansi,"To those who doubted the UK Government's claim to have a ""world-beating"" response to coronavirus.  ""UK now has more new Covid cases per capita than any other country in the world""  https://t.co/ku3eZbChz9",,London,those who doubted government claim have world beating response coronavirus now has more new covid cases per capita than any other country world,"['those', 'who', 'doubted', 'government', 'claim', 'have', 'world', 'beating', 'response', 'coronavirus', 'now', 'has', 'more', 'new', 'covid', 'cases', 'per', 'capita', 'than', 'any', 'other', 'country', 'world']","['those', 'who', 'doubted', 'government', 'claim', 'have', 'world', 'beating', 'response', 'coronavirus', 'now', 'ha', 'more', 'new', 'covid', 'case', 'per', 'caput', 'than', 'any', 'other', 'country', 'world']",those who doubted government claim have world beating response coronavirus now ha more new covid case per caput than any other country world,"[('those', None), ('who', None), ('doubted', 'v'), ('government', 'n'), ('claim', 'n'), ('have', 'v'), ('world', 'n'), ('beating', 'v'), ('response', 'n'), ('coronavirus', 'n'), ('now', 'r'), ('has', 'v'), ('more', 'a'), ('new', 'a'), ('covid', 'a'), ('cases', 'n'), ('per', None), ('capita', 'n'), ('than', None), ('any', None), ('other', 'a'), ('country', 'n'), ('world', 'n')]",  those who doubt government claim have world beat response coronavirus now have more new covid case per caput than any other country world,0.5,-0.3612,0.170454545,1,1,-1
496,1/7/2021,19591948.0,matvenn,Have totally lost my sense of taste due to Covid.   Just bought a Gucci bucket hat,,London,have totally lost sense taste due covid just bought guci bucket hat,"['have', 'totally', 'lost', 'sense', 'taste', 'due', 'covid', 'just', 'bought', 'guci', 'bucket', 'hat']","['have', 'totally', 'lost', 'sense', 'taste', 'due', 'covid', 'just', 'bought', 'guci', 'bucket', 'hat']",have totally lost sense taste due covid just bought guci bucket hat,"[('have', None), ('totally', 'r'), ('lost', 'v'), ('sense', 'n'), ('taste', 'n'), ('due', 'a'), ('covid', 'n'), ('just', 'r'), ('bought', 'v'), ('guci', None), ('bucket', 'n'), ('hat', 'n')]",  have totally lose sense taste due covid just buy guci bucket hat,0.125,-0.4576,-0.0625,-1,1,-1
503,1/7/2021,16254427.0,marksharon_dp,"@ClareCraigPath So out of 300,000 how many in hospital? How many dead OF COVID, 75? What is the area under the curve? 2 million?",,London,out how many hospital how many dead covid what area under curve million,"['out', 'how', 'many', 'hospital', 'how', 'many', 'dead', 'covid', 'what', 'area', 'under', 'curve', 'million']","['out', 'how', 'many', 'hospital', 'how', 'many', 'dead', 'covid', 'what', 'area', 'under', 'curve', 'million']",out how many hospital how many dead covid what area under curve million,"[('out', None), ('how', None), ('many', 'a'), ('hospital', 'n'), ('how', None), ('many', 'a'), ('dead', 'a'), ('covid', 'v'), ('what', None), ('area', 'n'), ('under', None), ('curve', 'n'), ('million', None)]",  out how many hospital how many dead covid what area under curve million,-0.5,-0.6486,0.266666667,1,-1,-1
504,1/7/2021,19591948.0,matvenn,Current Covid symptoms:  Banging headache Sleep delirium and really bad dreams Night fever Muscle pains Loss of taste and smell Dizziness,,London,current covid symptoms banging headache sleep delirium really bad dreams night fever muscle pains loss taste smell dizziness,"['current', 'covid', 'symptoms', 'banging', 'headache', 'sleep', 'delirium', 'really', 'bad', 'dreams', 'night', 'fever', 'muscle', 'pains', 'loss', 'taste', 'smell', 'dizziness']","['current', 'covid', 'symptom', 'banging', 'headache', 'sleep', 'delirium', 'really', 'bad', 'dream', 'night', 'fever', 'muscle', 'pain', 'loss', 'taste', 'smell', 'dizziness']",current covid symptom banging headache sleep delirium really bad dream night fever muscle pain loss taste smell dizziness,"[('current', 'a'), ('covid', 'a'), ('symptoms', 'n'), ('banging', 'v'), ('headache', 'n'), ('sleep', 'n'), ('delirium', 'n'), ('really', 'r'), ('bad', 'a'), ('dreams', 'n'), ('night', 'n'), ('fever', 'n'), ('muscle', 'n'), ('pains', 'n'), ('loss', 'n'), ('taste', 'n'), ('smell', 'n'), ('dizziness', 'n')]",  current covid symptom bang headache sleep delirium really bad dream night fever muscle pain loss taste smell dizziness,-1.25,-0.7972,-0.35,-1,-1,-1
505,1/7/2021,2228323099.0,mpshomerton,Today we have been patrolling our asb hotspots and then conducted a welfare check on a vulnerable resident.  We also popped into the covid testing site on #morninglane to see how the staff are doing   @NHSHomerton  #homerton #police #e9  https://t.co/awMiwb6wqt,,London,today have been patrolling our asb hotspots then conducted welfare check vulnerable resident also popped into covid testing site morninglane see how staff are doing homerton police,"['today', 'have', 'been', 'patrolling', 'our', 'asb', 'hotspots', 'then', 'conducted', 'welfare', 'check', 'vulnerable', 'resident', 'also', 'popped', 'into', 'covid', 'testing', 'site', 'morninglane', 'see', 'how', 'staff', 'are', 'doing', 'homerton', 'police']","['today', 'have', 'been', 'patrolling', 'our', 'asb', 'hotspot', 'then', 'conducted', 'welfare', 'check', 'vulnerable', 'resident', 'also', 'popped', 'into', 'covid', 'testing', 'site', 'morninglane', 'see', 'how', 'staff', 'are', 'doing', 'homerton', 'police']",today have been patrolling our asb hotspot then conducted welfare check vulnerable resident also popped into covid testing site morninglane see how staff are doing homerton police,"[('today', 'n'), ('have', None), ('been', None), ('patrolling', 'v'), ('our', None), ('asb', 'n'), ('hotspots', 'n'), ('then', 'r'), ('conducted', 'v'), ('welfare', 'n'), ('check', 'v'), ('vulnerable', 'a'), ('resident', 'n'), ('also', 'r'), ('popped', 'v'), ('into', None), ('covid', 'a'), ('testing', 'n'), ('site', 'n'), ('morninglane', 'n'), ('see', 'v'), ('how', None), ('staff', 'n'), ('are', None), ('doing', 'v'), ('homerton', 'a'), ('police', 'n')]",  today have been patrol our asb hotspot then conduct welfare check vulnerable resident also pop into covid testing site morninglane see how staff are do homerton police,1.0,-0.2263,-0.5,-1,1,-1
511,1/7/2021,1.07e+18,hxllyann6,It’s crazy how much news there is that isn’t making the headlines because of Covid,,London,crazy how much news there that not making headlines because covid,"['crazy', 'how', 'much', 'news', 'there', 'that', 'not', 'making', 'headlines', 'because', 'covid']","['crazy', 'how', 'much', 'news', 'there', 'that', 'not', 'making', 'headline', 'because', 'covid']",crazy how much news there that not making headline because covid,"[('crazy', 'a'), ('how', None), ('much', 'a'), ('news', 'n'), ('there', 'r'), ('that', None), ('not', None), ('making', 'v'), ('headlines', 'n'), ('because', None), ('covid', 'a')]",  crazy how much news there that not make headline because covid,-0.5,-0.34,-0.2,-1,-1,-1
512,1/7/2021,41337021.0,timpressive,He’s correct. About 55% of COVID deaths in English hospitals have been those over 80. It varies a bit from day to day but has been fairly consistent over longer periods. Given that c25% of over 80s have been vaccinated we should start to see that fall over the next few weeks.,,London,correct about covid deaths english hospitals have been those over varies bit from day day but has been fairly consistent over longer periods given that over have been vaccinated should start see that fall over next few weeks,"['correct', 'about', 'covid', 'deaths', 'english', 'hospitals', 'have', 'been', 'those', 'over', 'varies', 'bit', 'from', 'day', 'day', 'but', 'has', 'been', 'fairly', 'consistent', 'over', 'longer', 'periods', 'given', 'that', 'over', 'have', 'been', 'vaccinated', 'should', 'start', 'see', 'that', 'fall', 'over', 'next', 'few', 'weeks']","['correct', 'about', 'covid', 'death', 'english', 'hospital', 'have', 'been', 'those', 'over', 'varies', 'bit', 'from', 'day', 'day', 'but', 'ha', 'been', 'fairly', 'consistent', 'over', 'longer', 'period', 'given', 'that', 'over', 'have', 'been', 'vaccinated', 'should', 'start', 'see', 'that', 'fall', 'over', 'next', 'few', 'week']",correct about covid death english hospital have been those over varies bit from day day but ha been fairly consistent over longer period given that over have been vaccinated should start see that fall over next few week,"[('correct', 'a'), ('about', None), ('covid', 'a'), ('deaths', 'n'), ('english', 'a'), ('hospitals', 'n'), ('have', None), ('been', None), ('those', None), ('over', None), ('varies', 'n'), ('bit', 'n'), ('from', None), ('day', 'n'), ('day', 'n'), ('but', None), ('has', None), ('been', None), ('fairly', 'r'), ('consistent', 'a'), ('over', None), ('longer', 'a'), ('periods', 'n'), ('given', 'v'), ('that', None), ('over', 'r'), ('have', None), ('been', None), ('vaccinated', 'v'), ('should', None), ('start', 'v'), ('see', 'v'), ('that', None), ('fall', 'n'), ('over', None), ('next', 'a'), ('few', 'a'), ('weeks', 'n')]",  correct about covid death english hospital have been those over varies bit from day day but has been fairly consistent over long period give that over have been vaccinate should start see that fall over next few week,0.75,-0.3506,0.0,0,1,-1
514,1/7/2021,711584738.0,ashley_prime,@Will_W_Stewart Always good to try and explain to @ArleneBynonShow how and why the U.K. got into the mess it has on handling Covid with 1 in 30 people in London alone now infected.,,London,always good try explain how why got into mess has handling covid with people london alone now infected,"['always', 'good', 'try', 'explain', 'how', 'why', 'got', 'into', 'mess', 'has', 'handling', 'covid', 'with', 'people', 'london', 'alone', 'now', 'infected']","['always', 'good', 'try', 'explain', 'how', 'why', 'got', 'into', 'mess', 'ha', 'handling', 'covid', 'with', 'people', 'london', 'alone', 'now', 'infected']",always good try explain how why got into mess ha handling covid with people london alone now infected,"[('always', 'r'), ('good', 'a'), ('try', 'v'), ('explain', 'v'), ('how', None), ('why', None), ('got', 'v'), ('into', None), ('mess', 'n'), ('has', None), ('handling', 'v'), ('covid', 'a'), ('with', None), ('people', 'n'), ('london', None), ('alone', 'r'), ('now', 'r'), ('infected', 'v')]",  always good try explain how why get into mess has handle covid with people london alone now infect,1.125,-0.1531,0.2625,1,1,-1
516,1/7/2021,398338250.0,tessardavis,"@LspTcAcademic I would think that all PIMS-TS patients would have COVID listed on the death certificate, so they would be included.",,London,would think that all pims patients would have covid listed death certificate they would included,"['would', 'think', 'that', 'all', 'pims', 'patients', 'would', 'have', 'covid', 'listed', 'death', 'certificate', 'they', 'would', 'included']","['would', 'think', 'that', 'all', 'pims', 'patient', 'would', 'have', 'covid', 'listed', 'death', 'certificate', 'they', 'would', 'included']",would think that all pims patient would have covid listed death certificate they would included,"[('would', None), ('think', 'v'), ('that', None), ('all', None), ('pims', 'n'), ('patients', 'n'), ('would', None), ('have', 'v'), ('covid', 'a'), ('listed', 'v'), ('death', 'n'), ('certificate', 'n'), ('they', None), ('would', None), ('included', 'v')]",  would think that all pims patient would have covid list death certificate they would include,0.5,-0.5994,0.0,0,1,-1
517,1/7/2021,50044983.0,danieldceleste,Do you miss the world without covid? 😷😷😷 #throwbackthursday #theoldnormal @ Picadilly Circus &amp; Oxford Street  https://t.co/wQ4eucBFVa,"{'type': 'Point', 'coordinates': [51.50108702, -0.11647582000000001]}",London,you miss world without covid face with medical mask face with medical mask face with medical mask throwbackthursday theoldnormal picadily circus amp oxford street,"['you', 'miss', 'world', 'without', 'covid', 'face', 'with', 'medical', 'mask', 'face', 'with', 'medical', 'mask', 'face', 'with', 'medical', 'mask', 'throwbackthursday', 'theoldnormal', 'picadily', 'circus', 'amp', 'oxford', 'street']","['you', 'miss', 'world', 'without', 'covid', 'face', 'with', 'medical', 'mask', 'face', 'with', 'medical', 'mask', 'face', 'with', 'medical', 'mask', 'throwbackthursday', 'theoldnormal', 'picadily', 'circus', 'amp', 'oxford', 'street']",you miss world without covid face with medical mask face with medical mask face with medical mask throwbackthursday theoldnormal picadily circus amp oxford street,"[('you', None), ('miss', 'v'), ('world', 'n'), ('without', None), ('covid', 'a'), ('face', 'n'), ('with', None), ('medical', 'a'), ('mask', 'n'), ('face', 'n'), ('with', None), ('medical', 'a'), ('mask', 'n'), ('face', 'n'), ('with', None), ('medical', 'a'), ('mask', 'n'), ('throwbackthursday', 'n'), ('theoldnormal', 'a'), ('picadily', 'r'), ('circus', None), ('amp', None), ('oxford', None), ('street', None)]",  you miss world without covid face with medical mask face with medical mask face with medical mask throwbackthursday theoldnormal picadily circus amp oxford street,-0.25,-0.1531,0.0,0,-1,-1
518,1/7/2021,19002309.0,mattsav7,It’s surely no coincidence that the two clubs with the worst Covid problems employ either Kyle Walker or Jack Grealish.,,London,surely no coincidence that two clubs with worst covid problems employ either kyle walker jack grealish,"['surely', 'no', 'coincidence', 'that', 'two', 'clubs', 'with', 'worst', 'covid', 'problems', 'employ', 'either', 'kyle', 'walker', 'jack', 'grealish']","['surely', 'no', 'coincidence', 'that', 'two', 'club', 'with', 'worst', 'covid', 'problem', 'employ', 'either', 'kyle', 'walker', 'jack', 'grealish']",surely no coincidence that two club with worst covid problem employ either kyle walker jack grealish,"[('surely', 'r'), ('no', None), ('coincidence', 'n'), ('that', None), ('two', None), ('clubs', 'n'), ('with', None), ('worst', 'a'), ('covid', 'a'), ('problems', 'n'), ('employ', 'v'), ('either', None), ('kyle', 'n'), ('walker', 'n'), ('jack', None), ('grealish', None)]",  surely no coincidence that two club with bad covid problem employ either kyle walker jack grealish,-1.0,-0.6705,-0.475,-1,-1,-1
520,1/7/2021,231432351.0,thejourneyman01,Starting to hear that the pressure is on to cancel the Villa game tomorrow. Too many staff and players are positive to Covid and can’t see how it can be played. Still 50/50 but personally I doubt it happening #AVFC #avfc,,London,starting hear that pressure cancel villa game tomorrow too many staff players are positive covid not see how can played still but personally doubt happening avfc avfc,"['starting', 'hear', 'that', 'pressure', 'cancel', 'villa', 'game', 'tomorrow', 'too', 'many', 'staff', 'players', 'are', 'positive', 'covid', 'not', 'see', 'how', 'can', 'played', 'still', 'but', 'personally', 'doubt', 'happening', 'avfc', 'avfc']","['starting', 'hear', 'that', 'pressure', 'cancel', 'villa', 'game', 'tomorrow', 'too', 'many', 'staff', 'player', 'are', 'positive', 'covid', 'not', 'see', 'how', 'can', 'played', 'still', 'but', 'personally', 'doubt', 'happening', 'avfc', 'avfc']",starting hear that pressure cancel villa game tomorrow too many staff player are positive covid not see how can played still but personally doubt happening avfc avfc,"[('starting', 'v'), ('hear', 'v'), ('that', None), ('pressure', 'n'), ('cancel', 'v'), ('villa', 'a'), ('game', 'n'), ('tomorrow', 'n'), ('too', 'r'), ('many', 'a'), ('staff', 'n'), ('players', 'n'), ('are', None), ('positive', 'a'), ('covid', 'n'), ('not', None), ('see', 'v'), ('how', None), ('can', None), ('played', 'v'), ('still', 'r'), ('but', None), ('personally', 'r'), ('doubt', 'v'), ('happening', 'v'), ('avfc', 'r'), ('avfc', 'r')]",  start hear that pressure cancel villa game tomorrow too many staff player are positive covid not see how can play still but personally doubt happen avfc avfc,0.375,-0.3291,0.081818182,1,1,-1
526,1/7/2021,2312250489.0,misselisamartin,"@Cromwell42 has taken a covid test as part of a study. He took it this morning to be picked up later today by courier, having been told to store it in the fridge until the courier gets here. I've just woken up from a nap very confused to a knock at the front door from the courier",,London,has taken covid test part study took this morning picked later today courier having been told store fridge until courier gets here have just woken from nap very confused knock front door from courier,"['has', 'taken', 'covid', 'test', 'part', 'study', 'took', 'this', 'morning', 'picked', 'later', 'today', 'courier', 'having', 'been', 'told', 'store', 'fridge', 'until', 'courier', 'gets', 'here', 'have', 'just', 'woken', 'from', 'nap', 'very', 'confused', 'knock', 'front', 'door', 'from', 'courier']","['ha', 'taken', 'covid', 'test', 'part', 'study', 'took', 'this', 'morning', 'picked', 'later', 'today', 'courier', 'having', 'been', 'told', 'store', 'fridge', 'until', 'courier', 'get', 'here', 'have', 'just', 'woken', 'from', 'nap', 'very', 'confused', 'knock', 'front', 'door', 'from', 'courier']",ha taken covid test part study took this morning picked later today courier having been told store fridge until courier get here have just woken from nap very confused knock front door from courier,"[('has', None), ('taken', 'v'), ('covid', 'a'), ('test', 'n'), ('part', 'n'), ('study', 'n'), ('took', 'v'), ('this', None), ('morning', 'n'), ('picked', 'v'), ('later', 'r'), ('today', 'n'), ('courier', 'n'), ('having', None), ('been', None), ('told', 'v'), ('store', 'n'), ('fridge', 'n'), ('until', None), ('courier', 'n'), ('gets', 'v'), ('here', 'r'), ('have', None), ('just', 'r'), ('woken', 'v'), ('from', None), ('nap', None), ('very', 'r'), ('confused', 'a'), ('knock', 'a'), ('front', 'a'), ('door', 'n'), ('from', None), ('courier', 'n')]",  has take covid test part study take this morning pick later today courier having been tell store fridge until courier get here have just wake from nap very confused knock front door from courier,-0.125,-0.3804,-0.26,-1,-1,-1
532,1/7/2021,69825236.0,reformedpsycho,Debate rages over wisdom of Britain's new 'single jab' Covid vaccine strategy  https://t.co/gfmcXSZroi,,London,debate rages over wisdom britain new single jab covid vaccine strategy,"['debate', 'rages', 'over', 'wisdom', 'britain', 'new', 'single', 'jab', 'covid', 'vaccine', 'strategy']","['debate', 'rage', 'over', 'wisdom', 'britain', 'new', 'single', 'jab', 'covid', 'vaccine', 'strategy']",debate rage over wisdom britain new single jab covid vaccine strategy,"[('debate', 'n'), ('rages', 'n'), ('over', None), ('wisdom', 'n'), ('britain', None), ('new', 'a'), ('single', 'a'), ('jab', None), ('covid', None), ('vaccine', 'n'), ('strategy', 'n')]",  debate rage over wisdom britain new single jab covid vaccine strategy,0.375,-0.0516,0.032467532,1,1,-1
533,1/7/2021,1.3e+18,generationleadr,"Covid has meant we are unable to allow relatives in the hospital to visit patients. Instead we give daily updates via FaceTime/phone. Having been taught at Med School the value of f2f discussion whilst discussing bad news, how would you say the pandemic has influenced protocols?  https://t.co/NGetkFkwwh",,London,covid has meant are unable allow relatives hospital visit patients instead give daily updates via facetime phone having been taught med school value discussion whilst discussing bad news how would you say pandemic has influenced protocols,"['covid', 'has', 'meant', 'are', 'unable', 'allow', 'relatives', 'hospital', 'visit', 'patients', 'instead', 'give', 'daily', 'updates', 'via', 'facetime', 'phone', 'having', 'been', 'taught', 'med', 'school', 'value', 'discussion', 'whilst', 'discussing', 'bad', 'news', 'how', 'would', 'you', 'say', 'pandemic', 'has', 'influenced', 'protocols']","['covid', 'ha', 'meant', 'are', 'unable', 'allow', 'relative', 'hospital', 'visit', 'patient', 'instead', 'give', 'daily', 'update', 'via', 'facetime', 'phone', 'having', 'been', 'taught', 'med', 'school', 'value', 'discussion', 'whilst', 'discussing', 'bad', 'news', 'how', 'would', 'you', 'say', 'pandemic', 'ha', 'influenced', 'protocol']",covid ha meant are unable allow relative hospital visit patient instead give daily update via facetime phone having been taught med school value discussion whilst discussing bad news how would you say pandemic ha influenced protocol,"[('covid', None), ('has', None), ('meant', 'v'), ('are', None), ('unable', 'a'), ('allow', 'v'), ('relatives', 'n'), ('hospital', 'n'), ('visit', 'n'), ('patients', 'n'), ('instead', 'r'), ('give', 'v'), ('daily', 'a'), ('updates', 'n'), ('via', None), ('facetime', 'n'), ('phone', 'n'), ('having', None), ('been', None), ('taught', 'v'), ('med', 'a'), ('school', 'n'), ('value', 'n'), ('discussion', 'n'), ('whilst', None), ('discussing', 'v'), ('bad', 'a'), ('news', 'n'), ('how', None), ('would', None), ('you', None), ('say', 'v'), ('pandemic', 'a'), ('has', None), ('influenced', 'v'), ('protocols', 'n')]",  covid has mean are unable allow relative hospital visit patient instead give daily update via facetime phone having been teach med school value discussion whilst discuss bad news how would you say pandemic has influence protocol,-0.625,-0.0516,-0.3025,-1,-1,-1
540,1/7/2021,283166567.0,rosanaantoli,Postponed due to covid,,London,postponed due covid,"['postponed', 'due', 'covid']","['postponed', 'due', 'covid']",postponed due covid,"[('postponed', 'v'), ('due', 'a'), ('covid', 'n')]",  postpone due covid,0.0,-0.2263,-0.125,-1,0,-1
543,1/7/2021,16028055.0,insertgeekname,@MinistryDissent @MayorofLondon I pity you. To be so delusional and hateful at your fellow citizens.   I hope no one you know gets Covid.,,London,pity you delusional hateful your fellow citizens hope no one you know gets covid,"['pity', 'you', 'delusional', 'hateful', 'your', 'fellow', 'citizens', 'hope', 'no', 'one', 'you', 'know', 'gets', 'covid']","['pity', 'you', 'delusional', 'hateful', 'your', 'fellow', 'citizen', 'hope', 'no', 'one', 'you', 'know', 'get', 'covid']",pity you delusional hateful your fellow citizen hope no one you know get covid,"[('pity', None), ('you', None), ('delusional', 'a'), ('hateful', 'a'), ('your', None), ('fellow', 'a'), ('citizens', 'n'), ('hope', 'v'), ('no', None), ('one', 'n'), ('you', None), ('know', 'v'), ('gets', 'v'), ('covid', 'a')]",  pity you delusional hateful your fellow citizen hope no one you know get covid,-0.209,-0.5719,-0.1,-1,-1,-1
544,1/7/2021,1.04e+18,hakeemaleshinl1,"Former Nigeria’s Vice President, Atiku Abubakar on Wednesday become one of the first Nigerians to have taken the Pfizer COVID-19 Vaccine in the United Arab Emirates.   https://t.co/B9S2OxJO6t. Money Man got his Covid-19 vaccine. What of poor followers? Shameless  https://t.co/bcetvZxQMo",,London,former nigeria vice president atiku abubakar wednesday become one first nigerians have taken pfizer covid vaccine united arab emirates money man got his covid vaccine what poor followers shameless,"['former', 'nigeria', 'vice', 'president', 'atiku', 'abubakar', 'wednesday', 'become', 'one', 'first', 'nigerians', 'have', 'taken', 'pfizer', 'covid', 'vaccine', 'united', 'arab', 'emirates', 'money', 'man', 'got', 'his', 'covid', 'vaccine', 'what', 'poor', 'followers', 'shameless']","['former', 'nigeria', 'vice', 'president', 'atiku', 'abubakar', 'wednesday', 'become', 'one', 'first', 'nigerian', 'have', 'taken', 'pfizer', 'covid', 'vaccine', 'united', 'arab', 'emirate', 'money', 'man', 'got', 'his', 'covid', 'vaccine', 'what', 'poor', 'follower', 'shameless']",former nigeria vice president atiku abubakar wednesday become one first nigerian have taken pfizer covid vaccine united arab emirate money man got his covid vaccine what poor follower shameless,"[('former', 'a'), ('nigeria', None), ('vice', 'n'), ('president', None), ('atiku', None), ('abubakar', None), ('wednesday', None), ('become', 'v'), ('one', None), ('first', 'a'), ('nigerians', None), ('have', None), ('taken', 'v'), ('pfizer', 'n'), ('covid', 'a'), ('vaccine', None), ('united', None), ('arab', None), ('emirates', None), ('money', None), ('man', 'n'), ('got', 'v'), ('his', None), ('covid', 'a'), ('vaccine', 'n'), ('what', None), ('poor', 'a'), ('followers', 'n'), ('shameless', 'v')]",  former nigeria vice president atiku abubakar wednesday become one first nigerians have take pfizer covid vaccine united arab emirates money man get his covid vaccine what poor follower shameless,-0.5,-0.4019,-0.05,-1,-1,-1
547,1/7/2021,276438742.0,dorothy737,It makes no sense that certain children can go to school and some not. those certain ones cannot take covid back but other children can. we never closed schools in prev pandemics incl SARS MERS HK Swine. There is no sense to it except hidden Gov agendas.,,London,makes no sense that certain children can school some not those certain ones canot take covid back but other children can never closed schools prev pandemics incl sars mers swine there no sense except hidden gov agendas,"['makes', 'no', 'sense', 'that', 'certain', 'children', 'can', 'school', 'some', 'not', 'those', 'certain', 'ones', 'canot', 'take', 'covid', 'back', 'but', 'other', 'children', 'can', 'never', 'closed', 'schools', 'prev', 'pandemics', 'incl', 'sars', 'mers', 'swine', 'there', 'no', 'sense', 'except', 'hidden', 'gov', 'agendas']","['make', 'no', 'sense', 'that', 'certain', 'child', 'can', 'school', 'some', 'not', 'those', 'certain', 'one', 'canot', 'take', 'covid', 'back', 'but', 'other', 'child', 'can', 'never', 'closed', 'school', 'prev', 'pandemic', 'incl', 'sars', 'mers', 'swine', 'there', 'no', 'sense', 'except', 'hidden', 'gov', 'agenda']",make no sense that certain child can school some not those certain one canot take covid back but other child can never closed school prev pandemic incl sars mers swine there no sense except hidden gov agenda,"[('makes', 'v'), ('no', None), ('sense', 'n'), ('that', None), ('certain', 'a'), ('children', 'n'), ('can', None), ('school', 'v'), ('some', None), ('not', None), ('those', None), ('certain', 'a'), ('ones', 'n'), ('canot', 'v'), ('take', 'v'), ('covid', 'a'), ('back', 'n'), ('but', None), ('other', 'a'), ('children', 'n'), ('can', None), ('never', 'r'), ('closed', 'v'), ('schools', 'n'), ('prev', 'n'), ('pandemics', 'n'), ('incl', 'n'), ('sars', 'n'), ('mers', 'n'), ('swine', 'v'), ('there', 'r'), ('no', None), ('sense', 'n'), ('except', None), ('hidden', None), ('gov', None), ('agendas', 'n')]",  make no sense that certain child can school some not those certain one canot take covid back but other child can never close school prev pandemic incl sars mers swine there no sense except hidden gov agenda,-1.375,-0.5035,0.027380952,1,-1,-1
548,1/7/2021,69094123.0,hema_22,You damage your own country and find alternative in another mans country. I’m sure when covid vaccine get to Nigeria they will sell it to their citizens. Bad Govt and Useless ppl without no common sense  https://t.co/6ZwGR5DU3a,,London,you damage your own country find alternative another mans country sure when covid vaccine get nigeria they will sell their citizens bad govt useless without no common sense,"['you', 'damage', 'your', 'own', 'country', 'find', 'alternative', 'another', 'mans', 'country', 'sure', 'when', 'covid', 'vaccine', 'get', 'nigeria', 'they', 'will', 'sell', 'their', 'citizens', 'bad', 'govt', 'useless', 'without', 'no', 'common', 'sense']","['you', 'damage', 'your', 'own', 'country', 'find', 'alternative', 'another', 'man', 'country', 'sure', 'when', 'covid', 'vaccine', 'get', 'nigeria', 'they', 'will', 'sell', 'their', 'citizen', 'bad', 'govt', 'useless', 'without', 'no', 'common', 'sense']",you damage your own country find alternative another man country sure when covid vaccine get nigeria they will sell their citizen bad govt useless without no common sense,"[('you', None), ('damage', 'v'), ('your', None), ('own', 'a'), ('country', 'n'), ('find', 'v'), ('alternative', 'n'), ('another', None), ('mans', None), ('country', 'n'), ('sure', 'a'), ('when', None), ('covid', 'a'), ('vaccine', 'n'), ('get', 'v'), ('nigeria', None), ('they', None), ('will', None), ('sell', 'v'), ('their', None), ('citizens', 'n'), ('bad', 'a'), ('govt', 'n'), ('useless', 'a'), ('without', None), ('no', None), ('common', 'a'), ('sense', 'n')]",  you damage your own country find alternative another mans country sure when covid vaccine get nigeria they will sell their citizen bad govt useless without no common sense,-1.75,-0.744,0.01,1,-1,-1
